FARM,YEAR,COWS,LAND,MILK,LABOR,FEED,YIT,X1,X2,X3,X4,X11,X22,X33,X44,X12,X13,X14,X23,X24,X34,YEAR93,YEAR94,YEAR95,YEAR96,YEAR97,YEAR98 
130,95,13.8,8,73432,2,29446.232,11.2041151,-0.3540314,-0.3812693,0.2360746,-0.3950778,0.0626691,0.0726832,0.0278656,0.0780433,0.1349813,-0.0835778,0.13987,-0.090008,0.1506311,-0.0932679,0,0,1,0,0,0
130,96,14,8,73732,2,32368.348,11.2081922,-0.3396427,-0.3812693,0.2360746,-0.3004628,0.0576786,0.0726832,0.0278656,0.0451389,0.1294953,-0.080181,0.10205,-0.090008,0.1145572,-0.0709316,0,0,0,1,0,0
130,97,13.9,8,81309,2,34475.016,11.306012,-0.3468112,-0.3812693,0.2360752,-0.2374089,0.060139,0.0726832,0.0278658,0.0281815,0.1322285,-0.0818735,0.0823361,-0.0900082,0.0905167,-0.0560464,0,0,0,0,1,0
130,98,14.5,13,82567,2,38393.655,11.3213654,-0.3045513,0.1042385,0.2360739,-0.1297516,0.0463758,0.0054328,0.0278654,0.0084177,-0.031746,-0.0718966,0.039516,0.024608,-0.0135251,-0.030631,0,0,0,0,0,1
131,93,17,11,99662,2,46342.83,11.5095397,-0.1454867,-0.0628156,0.2360746,0.0584228,0.0105832,0.0019729,0.0278656,0.0017066,0.0091388,-0.0343457,-0.0084997,-0.0148292,-0.0036699,0.0137921,1,0,0,0,0,0
131,94,17.3,11,108972,2,49691.232,11.5988462,-0.1279935,-0.0628156,0.2360746,0.1281847,0.0081912,0.0019729,0.0278656,0.0082157,0.00804,-0.030216,-0.0164068,-0.0148292,-0.008052,0.0302612,0,1,0,0,0,0
131,98,18.2,10.5,121963,2,57322.61,11.711473,-0.0772784,-0.1093356,0.236075,0.2710513,0.002986,0.0059771,0.0278657,0.0367344,0.0084493,-0.0182435,-0.0209464,-0.0258114,-0.0296356,0.0639884,0,0,0,0,0,1
131,95,19.6,11,123212,2,52857.948,11.7216617,-0.0031704,-0.0628156,0.2360746,0.1899643,0.000005,0.0019729,0.0278656,0.0180432,0.0001992,-0.0007485,-0.0006023,-0.0148292,-0.0119327,0.0448458,0,0,1,0,0,0
131,96,19.1,11,131161,2,64268.89,11.7841809,-0.0290117,-0.0628156,0.2360746,0.3854319,0.0004208,0.0019729,0.0278656,0.0742789,0.0018224,-0.0068489,-0.011182,-0.0148292,-0.0242111,0.0909907,0,0,0,1,0,0
131,97,18.9,12,143803,2,57521.2,11.8761996,-0.0395381,0.0241958,0.2360744,0.2745098,0.0007816,0.0002927,0.0278656,0.0376778,-0.0009567,-0.0093339,-0.0108536,0.005712,0.006642,0.0648047,0,0,0,0,1,0
132,93,22,13,129348,2,54714.204,11.7702617,0.1123425,0.1042385,0.2360743,0.2244795,0.0063104,0.0054328,0.0278655,0.0251955,0.0117104,0.0265212,0.0252186,0.024608,0.0233994,0.0529939,1,0,0,0,0,0
132,95,20.1,8,130159,2,52454.077,11.7765121,0.0220198,-0.3812693,0.2360746,0.1822943,0.0002424,0.0726832,0.0278656,0.0166156,-0.0083955,0.0051983,0.0040141,-0.090008,-0.0695032,0.0430351,0,0,1,0,0,0
132,96,19.6,10,135636,2,57509.664,11.8177301,-0.0031704,-0.1581258,0.2360744,0.2743092,0.000005,0.0125019,0.0278656,0.0376228,0.0005013,-0.0007485,-0.0008697,-0.0373294,-0.0433754,0.0647574,0,0,0,1,0,0
132,94,22.1,8,138994,2,58377.48,11.842186,0.1168776,-0.3812693,0.2360746,0.2892864,0.0068302,0.0726832,0.0278656,0.0418433,-0.0445618,0.0275918,0.0338111,-0.090008,-0.110296,0.0682932,0,1,0,0,0,0
132,97,21.7,9,147727,2,59238.527,11.9031213,0.0986123,-0.2634863,0.2360749,0.3039283,0.0048622,0.0347125,0.0278657,0.0461862,-0.025983,0.0232799,0.0299711,-0.0622025,-0.0800809,0.0717498,0,0,0,0,1,0
132,98,22.7,12,157955,2,71079.75,11.9700655,0.1436649,0.0241958,0.2360746,0.4861587,0.0103198,0.0002927,0.0278656,0.1181751,0.0034761,0.0339156,0.069844,0.005712,0.011763,0.1147697,0,0,0,0,0,1
133,93,20,15,65966,1,21307.018,11.0968947,0.0170323,0.2473393,-0.4570725,-0.7186073,0.000145,0.0305884,0.1044577,0.2581982,0.0042128,-0.007785,-0.0122395,-0.113052,-0.1777398,0.3284557,1,0,0,0,0,0
133,94,18.8,10,81289,1,27800.838,11.305766,-0.0448431,-0.1581258,-0.4570725,-0.4525776,0.0010055,0.0125019,0.1044577,0.1024133,0.0070909,0.0204966,0.020295,0.072275,0.0715642,0.2068608,0,1,0,0,0,0
133,95,19.3,10,86945,1,24779.325,11.373031,-0.0185949,-0.1581258,-0.4570725,-0.5676342,0.0001729,0.0125019,0.1044577,0.1611043,0.0029403,0.0084992,0.0105551,0.072275,0.0897576,0.25945,0,0,1,0,0,0
133,98,20,15.7,92408,1,33174.472,11.4339688,0.0170323,0.2929498,-0.4570725,-0.2758631,0.000145,0.0429098,0.1044577,0.0380502,0.0049896,-0.007785,-0.0046986,-0.1338993,-0.0808141,0.1260895,0,0,0,0,0,1
133,96,20.5,12,93178,1,27394.332,11.4422669,0.0417249,0.0241958,-0.4570725,-0.4673077,0.0008705,0.0002927,0.1044577,0.1091882,0.0010096,-0.0190713,-0.0194984,-0.0110592,-0.0113069,0.2135935,0,0,0,1,0,0
133,97,21.9,12,93690,1,25577.37,11.4477467,0.1077866,0.0241958,-0.4570725,-0.5359358,0.005809,0.0002927,0.1044577,0.1436136,0.002608,-0.0492663,-0.0577667,-0.0110592,-0.0129674,0.2449615,0,0,0,0,1,0
134,93,19,9.5,92045,2,31939.615,11.4300329,-0.034261,-0.2094191,0.2360741,-0.3137967,0.0005869,0.0219282,0.0278655,0.0492342,0.0071749,-0.0080881,0.010751,-0.0494384,0.065715,-0.0740793,1,0,0,0,0,0
134,97,20.3,10,119176,2,54701.784,11.6883567,0.0319209,-0.1581258,0.2360746,0.2242525,0.0005095,0.0125019,0.0278656,0.0251446,-0.0050475,0.0075357,0.0071583,-0.0373295,-0.0354601,0.0529403,0,0,0,0,1,0
134,95,18.7,10,119908,2,46164.58,11.6944801,-0.0501765,-0.1581258,0.2360742,0.054569,0.0012588,0.0125019,0.0278655,0.0014889,0.0079342,-0.0118454,-0.0027381,-0.0373294,-0.0086288,0.0128823,0,0,1,0,0,0
134,94,19.7,9.5,121814,2,45192.994,11.7102506,0.0019186,-0.2094191,0.2360751,0.0332983,0.0000018,0.0219282,0.0278657,0.0005544,-0.0004018,0.0004529,0.0000639,-0.0494386,-0.0069733,0.0078609,0,1,0,0,0,0
134,96,18.9,11,124863,2,47822.529,11.7349724,-0.0395381,-0.0628156,0.2360752,0.089853,0.0007816,0.0019729,0.0278658,0.0040368,0.0024836,-0.009334,-0.0035526,-0.0148292,-0.0056442,0.0212121,0,0,0,1,0,0
134,98,20.8,8,127683,2,63075.402,11.7573059,0.056253,-0.3812693,0.2360746,0.3666871,0.0015822,0.0726832,0.0278656,0.0672297,-0.0214475,0.0132799,0.0206272,-0.090008,-0.1398065,0.0865655,0,0,0,0,0,1
135,93,12,6,66201,1,20787.114,11.1004508,-0.4937933,-0.6689514,-0.4570725,-0.7433105,0.1219159,0.223748,0.1044577,0.2762553,0.3303238,0.2256994,0.3670418,0.3057593,0.4972386,0.3397468,1,0,0,0,0,0
135,94,12.3,6,67489,1,30774.984,11.1197199,-0.4691007,-0.6689514,-0.4570725,-0.3509417,0.1100278,0.223748,0.1044577,0.06158,0.3138056,0.2144131,0.164627,0.3057593,0.2347629,0.1604058,0,1,0,0,0,0
135,95,11.5,6,83116,1,31251.616,11.3279925,-0.536353,-0.6689514,-0.4570725,-0.3355727,0.1438373,0.223748,0.1044577,0.0563045,0.3587941,0.2451522,0.1799854,0.3057593,0.2244818,0.1533811,0,0,1,0,0,0
135,96,13,7,87237,1,38471.517,11.3763838,-0.4137506,-0.5148007,-0.4570725,-0.1277257,0.0855948,0.1325099,0.1044577,0.0081569,0.2129991,0.1891141,0.0528466,0.2353013,0.0657533,0.0583799,0,0,0,1,0,0
135,97,15.3,7,102869,1,43822.194,11.5412116,-0.2508472,-0.5148007,-0.4570725,0.0024966,0.0314622,0.1325099,0.1044577,0.0000031,0.1291363,0.1146554,-0.0006263,0.2353013,-0.0012853,-0.0011411,0,0,0,0,1,0
135,98,16,6.5,105436,1,58095.236,11.5658594,-0.2061113,-0.5889087,-0.4570725,0.2844399,0.0212409,0.1734067,0.1044577,0.040453,0.1213807,0.0942078,-0.0586263,0.269174,-0.1675091,-0.1300096,0,0,0,0,0,1
136,93,9,6,49593,1,14282.784,10.811605,-0.7814754,-0.6689514,-0.4570725,-1.1185889,0.3053519,0.223748,0.1044577,0.6256206,0.5227691,0.357191,0.8741497,0.3057593,0.7482816,0.5112763,1,0,0,0,0,0
136,94,8.3,6,58473,1,20991.807,10.9763204,-0.8624445,-0.6689514,-0.4570725,-0.7335116,0.3719052,0.223748,0.1044577,0.2690196,0.5769334,0.3941997,0.632613,0.3057593,0.4906836,0.335268,0,1,0,0,0,0
136,95,7.8,6,62475,1,21991.2,11.0425218,-0.9245763,-0.6689514,-0.4570725,-0.6870014,0.4274206,0.223748,0.1044577,0.2359855,0.6184966,0.4225984,0.6351852,0.3057593,0.4595706,0.3140095,0,0,1,0,0,0
136,96,8.8,7,65806,1,27112.072,11.0944663,-0.8039483,-0.5148007,-0.4570725,-0.4776647,0.3231664,0.1325099,0.1044577,0.1140818,0.4138732,0.3674627,0.3840177,0.2353013,0.2459021,0.2183274,0,0,0,1,0,0
136,98,10.8,7,65921,1,36849.839,11.0962123,-0.5991539,-0.5148007,-0.4570725,-0.1707926,0.1794927,0.1325099,0.1044577,0.014585,0.3084448,0.2738568,0.102331,0.2353013,0.0879241,0.0780646,0,0,0,0,0,1
136,97,10.7,6,67028,1,26476.06,11.1128657,-0.6084563,-0.6689514,-0.4570725,-0.5014029,0.1851095,0.223748,0.1044577,0.1257024,0.4070277,0.2781086,0.3050817,0.3057593,0.3354142,0.2291775,0,0,0,0,1,0
137,93,9,7,38867,2,16013.204,10.5679008,-0.7814754,-0.5148007,0.2360734,-1.0042302,0.3053519,0.1325099,0.0278653,0.5042391,0.4023041,-0.1844856,0.7847812,-0.1215308,0.5169784,-0.2370721,1,0,0,0,0,0
137,94,34.7,20,178132,1,71252.8,12.0902801,0.5680397,0.5350214,-0.4570725,0.4885903,0.1613345,0.143124,0.1044577,0.1193602,0.3039134,-0.2596353,0.2775387,-0.2445436,0.2614063,-0.2233212,0,1,0,0,0,0
137,97,32.6,20,187405,1,105509.015,12.1410273,0.5056123,0.5350214,-0.4570725,0.8811526,0.1278219,0.143124,0.1044577,0.3882149,0.2705134,-0.2311015,0.4455216,-0.2445436,0.4714355,-0.4027507,0,0,0,0,1,0
137,98,29.5,20,189266,2,67946.494,12.1509087,0.4056903,0.5350214,0.2360746,0.4410767,0.0822923,0.143124,0.0278656,0.0972743,0.217053,0.0957732,0.1789405,0.126305,0.2359855,0.104127,0,0,0,0,0,1
137,95,29.1,20,193486,1,95001.626,12.1729604,0.3920382,0.5350214,-0.4570725,0.7762502,0.076847,0.143124,0.1044577,0.3012822,0.2097488,-0.1791899,0.3043197,-0.2445436,0.4153105,-0.3548027,0,0,1,0,0,0
137,96,32.3,20,197285,1,88580.965,12.1924047,0.4963672,0.5350214,-0.4570725,0.7062732,0.1231902,0.143124,0.1044577,0.2494109,0.2655671,-0.2268758,0.3505709,-0.2445436,0.3778713,-0.3228181,0,0,0,1,0,0
138,93,15,14,78680,1,38946.6,11.2731443,-0.2706498,0.1783465,-0.4570725,-0.1154523,0.0366257,0.0159037,0.1044577,0.0066646,-0.0482694,0.1237066,0.0312471,-0.0815173,-0.0205905,0.0527701,1,0,0,0,0,0
138,94,15.9,14,96194,1,44153.046,11.4741223,-0.2123809,0.1783465,-0.4570729,0.0100181,0.0225528,0.0159037,0.1044578,0.0000502,-0.0378774,0.0970735,-0.0021277,-0.0815173,0.0017867,-0.004579,0,1,0,0,0,0
138,95,16.5,14,98807,1,43079.852,11.5009237,-0.1753396,0.1783465,-0.4570725,-0.0145884,0.015372,0.0159037,0.1044577,0.0001064,-0.0312712,0.0801429,0.0025579,-0.0815173,-0.0026018,0.006668,0,0,1,0,0,0
138,96,17.7,14,108225,1,48160.125,11.5919677,-0.1051354,0.1783465,-0.4570725,0.0968876,0.0055267,0.0159037,0.1044577,0.0046936,-0.0187505,0.0480545,-0.0101863,-0.0815173,0.0172796,-0.0442847,0,0,0,1,0,0
138,97,18.7,14,110085,1,56143.35,11.6090081,-0.0501765,0.1783465,-0.4570725,0.2502644,0.0012588,0.0159037,0.1044577,0.0313161,-0.0089488,0.0229343,-0.0125574,-0.0815173,0.0446338,-0.114389,0,0,0,0,1,0
138,98,17.7,15,120699,1,61918.587,11.7010551,-0.1051354,0.2473393,-0.4570725,0.3481766,0.0055267,0.0305884,0.1044577,0.0606135,-0.0260041,0.0480545,-0.0366057,-0.113052,0.0861178,-0.159142,0,0,0,0,0,1
139,93,19,13,106892,1,42649.908,11.5795743,-0.034261,0.1042385,-0.4570725,-0.0246187,0.0005869,0.0054328,0.1044577,0.000303,-0.0035713,0.0156598,0.0008435,-0.0476446,-0.0025662,0.0112525,1,0,0,0,0,0
139,94,19.3,13,115619,1,42779.03,11.6580556,-0.0185949,0.1042385,-0.4570725,-0.0215958,0.0001729,0.0054328,0.1044577,0.0002332,-0.0019383,0.0084992,0.0004016,-0.0476446,-0.0022511,0.0098708,0,1,0,0,0,0
139,95,20.7,13,131979,1,54243.369,11.7903981,0.0514337,0.1042385,-0.4570725,0.215837,0.0013227,0.0054328,0.1044577,0.0232928,0.0053614,-0.0235089,0.0111013,-0.0476446,0.0224985,-0.0986531,0,0,1,0,0,0
139,97,20.3,13,147442,1,62367.966,11.9011902,0.0319209,0.1042385,-0.4570725,0.355408,0.0005095,0.0054328,0.1044577,0.0631574,0.0033274,-0.0145902,0.0113449,-0.0476446,0.0370472,-0.1624472,0,0,0,0,1,0
139,98,21.1,12,147536,2,52522.816,11.9018275,0.070573,0.0241958,0.2360746,0.1836039,0.0024903,0.0002927,0.0278656,0.0168552,0.0017076,0.0166605,0.0129575,0.005712,0.0044424,0.0433442,0,0,0,0,0,1
139,96,22.5,13,150753,1,61054.965,11.923398,0.1348153,0.1042385,-0.4570725,0.3341307,0.0090876,0.0054328,0.1044577,0.0558217,0.0140529,-0.0616204,0.0450459,-0.0476446,0.0348293,-0.152722,0,0,0,1,0,0
140,93,16,10,66869,1,28553.063,11.1104908,-0.2061113,-0.1581258,-0.4570725,-0.4258796,0.0212409,0.0125019,0.1044577,0.0906867,0.0325915,0.0942078,0.0877786,0.072275,0.0673425,0.1946579,1,0,0,0,0,0
140,98,12.5,9,70687,1,26012.816,11.166017,-0.4529714,-0.2634863,-0.4570725,-0.5190545,0.1025915,0.0347125,0.1044577,0.1347088,0.1193517,0.2070408,0.2351168,0.1204323,0.1367637,0.2372455,0,0,0,0,0,1
140,94,16.1,10,74226,1,32733.666,11.2148698,-0.1998807,-0.1581258,-0.4570725,-0.2892397,0.0199762,0.0125019,0.1044577,0.0418298,0.0316063,0.09136,0.0578134,0.072275,0.0457363,0.1322035,0,1,0,0,0,0
140,96,16.5,10,75833,1,32380.691,11.2362888,-0.1753396,-0.1581258,-0.4570725,-0.3000815,0.015372,0.0125019,0.1044577,0.0450245,0.0277257,0.0801429,0.0526162,0.072275,0.0474506,0.137159,0,0,0,1,0,0
140,97,16,10,76466,1,30968.73,11.2446015,-0.2061113,-0.1581258,-0.4570725,-0.3446658,0.0212409,0.0125019,0.1044577,0.0593973,0.0325915,0.0942078,0.0710395,0.072275,0.0545005,0.1575373,0,0,0,0,1,0
140,95,17.1,10,84736,1,32199.68,11.3472958,-0.1396215,-0.1581258,-0.4570725,-0.3056873,0.0097471,0.0125019,0.1044577,0.0467224,0.0220778,0.0638172,0.0426805,0.072275,0.048337,0.1397213,0,0,1,0,0,0
141,98,9.8,15,39568,1,15787.632,10.585776,-0.6963176,0.2473393,-0.4570725,-1.018417,0.2424291,0.0305884,0.1044577,0.5185865,-0.1722267,0.3182677,0.7091417,-0.113052,-0.2518946,0.4654904,0,0,0,0,0,1
141,94,12.6,11,41585,2,17008.265,10.6354948,-0.4450032,-0.0628156,0.2360754,-0.9439444,0.0990139,0.0019729,0.0278658,0.4455155,0.0279531,-0.1050543,0.4200583,-0.0148292,0.0592944,-0.2228421,0,1,0,0,0,0
141,95,11.9,11,44847,2,17445.483,10.711012,-0.5021616,-0.0628156,0.2360759,-0.918563,0.1260831,0.0019729,0.0278659,0.421879,0.0315436,-0.1185483,0.4612671,-0.0148293,0.0577001,-0.2168506,0,0,1,0,0,0
141,93,12,11,49126,2,17095.848,10.8021437,-0.4937933,-0.0628156,0.2360757,-0.9388082,0.1219159,0.0019729,0.0278659,0.4406804,0.0310179,-0.1165726,0.4635772,-0.0148292,0.0589718,-0.2216298,1,0,0,0,0,0
141,96,11.8,11,50678,2,22095.608,10.8332472,-0.5106005,-0.0628156,0.2360764,-0.6822649,0.1303564,0.0019729,0.027866,0.2327427,0.0320737,-0.1205407,0.3483648,-0.0148293,0.0428569,-0.1610666,0,0,0,1,0,0
141,97,12.1,12,51034,2,17963.968,10.8402474,-0.4854945,0.0241958,0.2360738,-0.8892758,0.1178525,0.0002927,0.0278654,0.3954058,-0.0117469,-0.1146125,0.4317386,0.005712,-0.0215167,-0.2099347,0,0,0,0,1,0
142,93,29,18,142124,2,55286.236,11.8644552,0.3885958,0.4296609,0.2360751,0.2348802,0.0755034,0.0923042,0.0278657,0.0275843,0.1669644,0.0917378,0.0912735,0.1014322,0.1009188,0.0554494,1,0,0,0,0,0
142,94,28.1,18,161411,2,69890.963,11.9917092,0.3570696,0.4296609,0.2360746,0.4692926,0.0637493,0.0923042,0.0278656,0.1101178,0.1534188,0.0842951,0.1675701,0.101432,0.2016367,0.1107881,0,1,0,0,0,0
142,95,29.6,18,195579,2,107177.292,12.1837197,0.4090744,0.4296609,0.2360746,0.8968406,0.0836709,0.0923042,0.0278656,0.4021615,0.1757633,0.0965721,0.3668745,0.101432,0.3853373,0.2117213,0,0,1,0,0,0
142,96,32.9,18,198483,2,92691.561,12.1984587,0.5147727,0.4296609,0.2360744,0.7516336,0.1324954,0.0923042,0.0278656,0.2824766,0.2211777,0.1215246,0.3869204,0.1014319,0.3229476,0.1774415,0,0,0,1,0,0
142,97,33.7,20,221479,2,73309.549,12.3080831,0.5387978,0.5350214,0.2360746,0.5170471,0.1451516,0.143124,0.0278656,0.1336688,0.2882684,0.1271965,0.2785838,0.126305,0.2766312,0.1220617,0,0,0,0,1,0
142,98,38.9,18,232157,3,96577.312,12.3551691,0.6822943,0.4296609,0.64154,0.7927,0.2327627,0.0923042,0.2057868,0.3141867,0.2931552,0.4377191,0.5408547,0.2756447,0.3405922,0.5085488,0,0,0,0,0,1
143,94,4.5,4,21729,1,8191.833,9.9864031,-1.4746226,-1.0744165,-0.4570725,-1.6745061,1.0872559,0.5771854,0.1044577,1.4019854,1.5843589,0.6740095,2.4692646,0.4910863,1.799117,0.7653708,0,1,0,0,0,0
143,93,5,4,22805,1,8757.12,10.0347351,-1.3692621,-1.0744165,-0.4570725,-1.6077767,0.9374393,0.5771854,0.1044577,1.292473,1.4711578,0.6258521,2.2014677,0.4910863,1.7274218,0.7348706,1,0,0,0,0,0
143,97,6.7,5,25671,1,11937.015,10.1531172,-1.0765925,-0.851273,-0.4570725,-1.2979997,0.5795257,0.3623328,0.1044577,0.8424016,0.9164741,0.4920809,1.3974167,0.3890935,1.1049521,0.59328,0,0,0,0,1,0
143,95,5.4,4,27308,1,11442.052,10.214935,-1.292301,-1.0744165,-0.4570725,-1.3403485,0.835021,0.5771854,0.1044577,0.898267,1.3884696,0.5906753,1.7321337,0.4910863,1.4400925,0.6126365,0,0,1,0,0,0
143,96,6.9,4,28044,1,15199.848,10.24153,-1.0471786,-1.0744165,-0.4570725,-1.0563584,0.5482915,0.5771854,0.1044577,0.5579465,1.125106,0.4786366,1.1061959,0.4910863,1.1349689,0.4828324,0,0,0,1,0,0
143,98,6.4,4.5,29291,1,15172.738,10.2850356,-1.122402,-0.9566335,-0.4570725,-1.0581435,0.6298931,0.4575738,0.1044577,0.5598339,1.0737273,0.5130191,1.1876624,0.4372509,1.0122555,0.4836484,0,0,0,0,0,1
144,94,10.7,6,64623,1,30695.925,11.0763257,-0.6084563,-0.6689514,-0.4570725,-0.3535139,0.1851095,0.223748,0.1044577,0.062486,0.4070277,0.2781086,0.2150977,0.3057593,0.2364836,0.1615815,0,1,0,0,0,0
144,95,10.9,6,64711,1,29443.505,11.0776865,-0.5899372,-0.6689514,-0.4570725,-0.3951705,0.174013,0.223748,0.1044577,0.0780798,0.3946393,0.2696441,0.2331258,0.3057593,0.2643498,0.1806216,0,0,1,0,0,0
144,93,11,6,67796,1,28745.504,11.1242585,-0.5808047,-0.6689514,-0.4570725,-0.4191624,0.1686671,0.223748,0.1044577,0.0878486,0.3885301,0.2654699,0.2434515,0.3057593,0.2803993,0.1915876,1,0,0,0,0,0
144,96,12.2,7,79994,1,33997.45,11.2897069,-0.477264,-0.5148007,-0.4570725,-0.2513583,0.1138905,0.1325099,0.1044577,0.0315905,0.2456959,0.2181443,0.1199643,0.2353013,0.1293994,0.114889,0,0,0,1,0,0
144,97,13.6,7,86044,1,37687.272,11.3626141,-0.3686302,-0.5148007,-0.4570725,-0.1483214,0.0679441,0.1325099,0.1044577,0.0109996,0.1897711,0.1684907,0.0546757,0.2353013,0.076356,0.0677936,0,0,0,0,1,0
144,98,13.4,6.8,86413,2,42428.783,11.3668934,-0.3834453,-0.5437883,0.2360746,-0.0298168,0.0735151,0.1478528,0.0278656,0.0004445,0.208513,-0.0905217,0.0114331,-0.1283746,0.016214,-0.007039,0,0,0,0,0,1
145,93,25,14,104677,1,58095.735,11.5586347,0.2401758,0.1783465,-0.4570725,0.2844485,0.0288422,0.0159037,0.1044577,0.0404555,0.0428345,-0.1097778,0.0683176,-0.0815173,0.0507304,-0.1300136,1,0,0,0,0,0
145,94,25.6,14,111610,1,36719.69,11.6227659,0.2638924,0.1783465,-0.4570725,-0.1743307,0.0348196,0.0159037,0.1044577,0.0151956,0.0470643,-0.1206179,-0.0460045,-0.0815173,-0.0310913,0.0796818,0,1,0,0,0,0
145,95,25.6,14,124019,1,45514.973,11.7281901,0.2638924,0.1783465,-0.4570725,0.0403975,0.0348196,0.0159037,0.1044577,0.000816,0.0470643,-0.1206179,0.0106606,-0.0815173,0.0072048,-0.0184646,0,0,1,0,0,0
145,97,25.7,15,126609,1,55834.569,11.7488589,0.267791,0.2473393,-0.4570725,0.2447494,0.035856,0.0305884,0.1044577,0.0299511,0.0662352,-0.1223999,0.0655417,-0.113052,0.0605362,-0.1118682,0,0,0,0,1,0
145,96,27.1,14,134726,1,49848.62,11.8109984,0.3208337,0.1783465,-0.4570725,0.131347,0.0514671,0.0159037,0.1044577,0.008626,0.0572196,-0.1466443,0.0421406,-0.0815173,0.0234253,-0.0600351,0,0,0,1,0,0
145,98,27.1,17,154763,2,63607.593,11.9496502,0.3208337,0.3725025,0.2360746,0.375089,0.0514671,0.069379,0.0278656,0.0703459,0.1195114,0.0757407,0.1203412,0.0879384,0.1397216,0.088549,0,0,0,0,0,1
146,93,7,5,36358,1,13634.25,10.5011695,-1.0327898,-0.851273,-0.4570725,-1.1650588,0.5333274,0.3623328,0.1044577,0.678681,0.8791861,0.4720599,1.2032609,0.3890935,0.991783,0.5325164,1,0,0,0,0,0
146,95,6.2,5,40958,1,16587.99,10.6203024,-1.1541507,-0.851273,-0.4570725,-0.9689649,0.6660319,0.3623328,0.1044577,0.4694465,0.9824973,0.5275306,1.1183315,0.3890935,0.8248536,0.4428872,0,0,1,0,0,0
146,94,7.4,5,43898,1,17076.322,10.689624,-0.97722,-0.851273,-0.4570725,-0.939951,0.4774795,0.3623328,0.1044577,0.4417539,0.831881,0.4466604,0.9185389,0.3890935,0.8001548,0.4296258,0,1,0,0,0,0
146,96,7.3,5,44912,1,18458.832,10.7124603,-0.9908257,-0.851273,-0.4570725,-0.8621008,0.4908677,0.3623328,0.1044577,0.3716089,0.8434631,0.4528792,0.8541916,0.3890935,0.7338831,0.3940426,0,0,0,1,0,0
146,97,7.9,5,45932,1,20715.332,10.7349173,-0.9118372,-0.851273,-0.4570725,-0.7467697,0.4157236,0.3623328,0.1044577,0.2788325,0.7762224,0.4167758,0.6809324,0.3890935,0.6357049,0.3413279,0,0,0,0,1,0
146,98,8.3,5,53795,1,24153.955,10.8929358,-0.8624445,-0.851273,-0.4570725,-0.5931957,0.3719052,0.3623328,0.1044577,0.1759406,0.7341757,0.3941997,0.5115983,0.3890935,0.5049714,0.2711335,0,0,0,0,0,1
147,94,15,10,66464,1,23727.648,11.1044157,-0.2706498,-0.1581258,-0.4570725,-0.6110029,0.0366257,0.0125019,0.1044577,0.1866622,0.0427967,0.1237066,0.1653678,0.072275,0.0966153,0.2792726,0,1,0,0,0,0
147,93,15,10,69342,1,23229.57,11.1468061,-0.2706498,-0.1581258,-0.4570725,-0.6322178,0.0366257,0.0125019,0.1044577,0.1998497,0.0427967,0.1237066,0.1711096,0.072275,0.0999699,0.2889694,1,0,0,0,0,0
147,95,15.5,10,73018,1,22343.508,11.1984613,-0.23786,-0.1581258,-0.4570725,-0.671108,0.0282887,0.0125019,0.1044577,0.225193,0.0376118,0.1087193,0.1596297,0.072275,0.1061195,0.306745,0,0,1,0,0,0
147,96,15.8,12,81041,1,24150.218,11.3027105,-0.2186901,0.0241958,-0.4570725,-0.5933504,0.0239127,0.0002927,0.1044577,0.1760323,-0.0052914,0.0999572,0.1297598,-0.0110592,-0.0143566,0.2712042,0,0,0,1,0,0
147,97,18,10,87153,1,30416.397,11.3754205,-0.0883282,-0.1581258,-0.4570725,-0.362662,0.0039009,0.0125019,0.1044577,0.0657619,0.013967,0.0403724,0.0320333,0.072275,0.0573462,0.1657628,0,0,0,0,1,0
147,98,21.2,18,123585,1,45232.11,11.7246845,0.0753012,0.4296609,-0.4570725,0.0341634,0.0028351,0.0923042,0.1044577,0.0005836,0.032354,-0.0344181,0.0025725,-0.1963862,0.0146787,-0.0156152,0,0,0,0,0,1
148,93,12,9,40177,2,12977.171,10.60105,-0.4937933,-0.2634863,0.236077,-1.2144521,0.1219159,0.0347125,0.0278662,0.7374469,0.1301078,-0.1165732,0.5996884,-0.062203,0.3199915,-0.2867042,1,0,0,0,0,0
148,96,10.6,9,41325,2,14050.5,10.6292229,-0.617846,-0.2634863,0.2360725,-1.1349858,0.1908668,0.0347125,0.0278651,0.6440964,0.162794,-0.1458564,0.7012464,-0.0622019,0.2990532,-0.2679389,0,0,0,1,0,0
148,95,11,9,41540,2,13417.42,10.6344121,-0.5808047,-0.2634863,0.2360733,-1.1810899,0.1686671,0.0347125,0.0278653,0.6974867,0.1530341,-0.1371125,0.6859826,-0.0622021,0.311201,-0.2788238,0,0,1,0,0,0
148,97,10.6,9,41594,2,13018.922,10.6357112,-0.617846,-0.2634863,0.2360746,-1.21124,0.1908668,0.0347125,0.0278656,0.7335511,0.162794,-0.1458578,0.7483598,-0.0622024,0.3191451,-0.285943,0,0,0,0,1,0
148,98,9.8,8,41674,2,13043.962,10.6376327,-0.6963176,-0.3812693,0.2360746,-1.2093185,0.2424291,0.0726832,0.0278656,0.7312256,0.2654845,-0.1643829,0.8420697,-0.090008,0.461076,-0.2854894,0,0,0,0,0,1
