,Company_name,Company_ID,Big3Share,Position,Revenue,Assets,Employees,MarketCap,Exchange,TypeEnt,logMarketCap,logRevenue,logEmployees,logAssets
2525,TREDEGAR CORP,US541497771,14.33,3,876064.0,623260.0,2800.0,522179.0,New York Stock Exchange (NYSE),Industrial company,5.717819402210199,5.942535834286294,3.4471580313422194,5.794669255342644
2527,UNION BANKSHARES CORPORATION,US541598552,10.71,1,308230.0,7693291.0,1422.0,1195597.0,NASDAQ National Market,Bank,6.077584816633988,5.488874906285025,3.1528995963937474,6.886112160008791
2528,C&F FINANCIAL CORPORATION,US541680165,3.4800000000000004,3,99068.0,1404635.0,598.0,151050.0,NASDAQ National Market,Bank,5.179120729609299,4.995933395477346,2.776701183988411,6.14756348575013
2529,ALBEMARLE CORP,US541692118,22.75,1,3651335.0,9615014.0,6963.0,8993893.0,New York Stock Exchange (NYSE),Industrial company,6.953947716477867,6.562451680108627,3.84279639517558,6.982949920932098
2531,OWENS & MINOR INC,US541701843,22.77,1,9772946.0,2773776.0,5800.0,2330288.0,New York Stock Exchange (NYSE),Industrial company,6.367409598743339,6.990025499101123,3.7634279935629373,6.44307138612014
2532,"HC2 HOLDINGS, INC.",US541708481,5.42,5,1120806.0,2742512.0,1970.0,165883.0,NYSE MKT,Industrial company,5.219801880994273,6.049530447188422,3.294466226161593,6.438148536528383
2533,CAPITAL ONE FINANCIAL CORPORATION,US541719854,15.32,1,23443000.0,334048000.0,45400.0,37808304.0,New York Stock Exchange (NYSE),Bank,7.577587196273898,7.3700131875541235,4.657055852857104,8.523808875905424
2534,"ALLIANCE ONE INTERNATIONAL, INC.",US541746567,1.99,12,2065850.0,1664589.0,3281.0,174867.0,New York Stock Exchange (NYSE),Industrial company,5.242707859392217,6.315098784493735,3.5160062303860475,6.221307020385188
2535,EPLUS INC,US541817218,14.1,1,1143282.0,571546.0,986.0,617239.0,NASDAQ National Market,Industrial company,5.7904533589816625,6.058153365949441,2.9938769149412114,5.75705118966081
2536,CARMAX INC,US541821055,18.94,1,15149675.0,14481576.0,22429.0,10368550.0,New York Stock Exchange (NYSE),Industrial company,7.015718026299446,7.180403316190101,4.350809910936365,7.160815827804401
2537,"EASTERN VIRGINIA BANKSHARES, INC.",US541866052,1.72,10,48798.0,1271116.0,311.0,95627.0,NASDAQ National Market,Bank,4.980580531349968,4.688402022683792,2.4927603890268375,6.10418518537786
2538,CARDINAL FINANCIAL CORP,US541874630,16.8,1,112500.0,,750.0,737456.0,NASDAQ National Market,Bank,5.867736113426802,5.051152522447381,2.8750612633917,
2539,COLFAX CORPORATION,US541887631,10.91,1,3967053.0,6732919.0,13800.0,3286692.0,New York Stock Exchange (NYSE),Industrial company,6.516759007711753,6.598468002706009,4.139879086401237,6.8282033897442505
2540,MONARCH FINANCIAL HOLDINGS INC,US541896433,1.95,4,129268.0,1161448.0,643.0,229707.0,NASDAQ National Market,Bank,5.361174229914452,5.111491029571679,2.808210972924222,6.06499977046979
2542,TREX CO INC,US541910453,18.96,1,440804.0,211998.0,700.0,1299658.0,New York Stock Exchange (NYSE),Industrial company,6.113829084419547,5.644245526792108,2.845098040014257,5.326331763791671
2543,TOWNE BANK,US541910608,9.29,1,345040.0,6296584.0,1477.0,1144166.0,NASDAQ National Market,Bank,6.05848903814056,5.537869445137895,3.1693804953119495,6.799105001469057
2544,"CVENT, INC.",US541954458,8.61,3,187716.0,301600.0,1910.0,1511510.0,New York Stock Exchange (NYSE),Industrial company,6.179411024772488,5.273501291351047,3.2810333672477277,5.479431337197736
2545,COMSCORE INC,US541955550,14.47,1,350000.0,,1500.0,1258420.0,NASDAQ National Market,Industrial company,6.099825611888447,5.544068044350276,3.1760912590556813,
2549,"ADVANCE AUTO PARTS, INC.",US542049910,17.87,1,9737018.0,8134565.0,73000.0,11494522.0,New York Stock Exchange (NYSE),Industrial company,7.0604909158333395,6.988425972850449,4.863322860120456,6.910334333775547
2550,HAMPTON ROADS BANKSHARES INC,US542053718,1.01,10,62500.0,,750.0,299820.0,NASDAQ National Market,Bank,5.476860599826231,4.795880017344075,2.8750612633917,
2551,"RUCKUS WIRELESS, INC.",US542072041,19.24,1,373376.0,418821.0,1050.0,1165291.0,New York Stock Exchange (NYSE),Industrial company,6.066434392240115,5.572146398769601,3.0211892990699383,5.622028449404774
2552,"BASIC ENERGY SERVICES, INC",US542091194,14.58,1,805599.0,1138181.0,3900.0,85523.0,New York Stock Exchange (NYSE),Industrial company,4.932082926772681,5.906118918450786,3.591064607026499,6.056211331523555
2553,ORACLE CORP,US542185193,12.22,2,38226000.0,110903000.0,132000.0,166285089.0,New York Stock Exchange (NYSE),Industrial company,8.220853307214973,7.582358855465685,5.12057393120585,8.044943294262989
2554,WESBANCO INC,US550571723,13.52,1,350000.0,,1500.0,1255606.0,NASDAQ National Market,Bank,6.0988533823391435,5.544068044350276,3.1760912590556813,
2555,CITY HOLDING CO,US550619957,19.85,1,175000.0,,750.0,739571.0,NASDAQ National Market,Bank,5.868979873299872,5.243038048686294,2.8750612633917,
2556,"UNITED BANKSHARES, INC.",US550641179,28.82,1,454184.0,12577944.0,1701.0,2777359.0,NASDAQ National Market,Bank,6.443632020060677,5.657231830821401,3.230704313612569,7.099609656814446
2558,"FIRST COMMUNITY BANCSHARES, INC",US550694814,11.419999999999998,1,114283.0,2462276.0,673.0,384786.0,NASDAQ National Market,Bank,5.585219262343545,5.057981632361255,2.828015064223977,6.391336732006678
2561,"SNYDER'S-LANCE, INC.",US560292920,12.64,1,1656399.0,1810704.0,5000.0,2982329.0,NASDAQ National Market,Industrial company,6.474555551592861,6.219164959638471,3.6989700043360187,6.25784746098587
2563,CATO CORP,US560484485,21.58,2,1011091.0,642344.0,10500.0,994892.0,New York Stock Exchange (NYSE),Industrial company,5.997775938685662,6.0047902446308905,4.021189299069938,5.807767671823715
2564,PIEDMONT NATURAL GAS CO INC,US560556998,21.51,1,1371718.0,5078358.0,1943.0,4861329.0,New York Stock Exchange (NYSE),Industrial company,6.686755013802273,6.137264837586526,3.2884728005997825,6.705723313304971
2565,"LOWE'S COMPANIES, INC.",US560578072,17.62,1,59074000.0,31266000.0,270000.0,72109192.0,New York Stock Exchange (NYSE),Industrial company,7.857990629219121,7.771396378663988,5.431363764158987,7.495072323550405
2566,INSTEEL INDUSTRIES INC,US560674867,11.09,1,447504.0,260239.0,790.0,510053.0,NASDAQ National Market,Industrial company,5.707615306316781,5.650796921596431,2.8976270912904414,5.415372381447651
2567,AIRGAS INC,US560732648,17.23,1,5313777.0,6134956.0,17000.0,10407845.0,New York Stock Exchange (NYSE),Industrial company,7.017360815822367,6.725403324688182,4.230448921378274,6.787811452307403
2568,OLD DOMINION FREIGHT LINE INC,US560751714,12.94,1,2972442.0,2466504.0,17931.0,5366061.0,NASDAQ National Market,Industrial company,6.729655605311846,6.4731133891693835,4.253604510553344,6.3920818241065
2569,INGLES MARKETS INC,US560846267,9.989999999999998,2,3778644.0,1654828.0,25000.0,534289.0,NASDAQ National Market,Industrial company,5.727776232972953,6.577335977358014,4.3979400086720375,6.218752860629697
2570,BANK OF AMERICA CORPORATION,US560906609,15.29,1,82507000.0,2144316000.0,213000.0,152846106.0,New York Stock Exchange (NYSE),Bank,8.184254378853703,7.916490796215481,5.328379603438738,9.33128878612508
2571,BB&T CORPORATION,US560939887,14.89,1,9558000.0,209947000.0,37200.0,28439475.0,New York Stock Exchange (NYSE),Bank,7.4539215749442445,6.9803670261847754,4.570542939881897,8.322109673245192
2572,COCA COLA BOTTLING CO CONSOLIDATED,US560950585,7.139999999999999,3,2306458.0,1850816.0,7600.0,906678.0,NASDAQ National Market,Industrial company,5.957453077961631,6.362945550626785,3.8808135922807914,6.267363245248475
2573,CULP INC,US561001967,14.18,1,310166.0,171300.0,1188.0,335663.0,New York Stock Exchange (NYSE),Industrial company,5.525903471776961,5.491594189281355,3.074816440645175,5.233757362965511
2575,SYKES ENTERPRISES INC,US561383460,19.8,1,1286340.0,947772.0,54550.0,1269025.0,NASDAQ National Market,Industrial company,6.103470177851285,6.10935577465949,4.736794754924361,5.976703874203944
2576,FIRST BANCORP,US561421916,11.07,1,62500.0,,750.0,390650.0,NASDAQ National Market,Bank,5.591787828645595,4.795880017344075,2.8750612633917,
2578,COMMUNITYONE BANCORP,US561456589,4.39,4,112500.0,,750.0,325769.0,NASDAQ National Market,Bank,5.512909754713157,5.051152522447381,2.8750612633917,
2579,FIRST CITIZENS BANCSHARES,US561528994,8.89,4,1370552.0,31475934.0,5734.0,2851453.0,NASDAQ National Market,Bank,6.455066217580296,6.136895517719106,3.7584576886104655,7.4979786259928565
2580,SYNOPSYS INC,US561546236,21.47,1,2242211.0,5045739.0,10284.0,7857010.0,NASDAQ National Market,Industrial company,6.895257305893025,6.350676478831614,4.012162067970823,6.702924782092898
2581,CREE INC,US561572719,16.71,1,1632505.0,2948033.0,6387.0,2416294.0,NASDAQ National Market,Industrial company,6.3831497754828455,6.212854520096627,3.805296916157985,6.469532340665198
2584,MARTIN MARIETTA MATERIALS INC,US561848578,18.72,1,3539570.0,6957611.0,7300.0,12186416.0,New York Stock Exchange (NYSE),Industrial company,7.0858759992784215,6.548950505537061,3.863322860120456,6.842460143687783
2588,SONIC AUTOMOTIVE INC,US562010790,17.229999999999997,3,9624299.0,3562381.0,9800.0,595700.0,New York Stock Exchange (NYSE),Industrial company,5.775027600098845,6.983369106853917,3.9912260756924947,6.551740365814734
2591,"SCIQUEST, INC.",US562127592,13.1,1,105353.0,271901.0,510.0,369020.0,NASDAQ National Market,Industrial company,5.5670499045174795,5.022646906957838,2.7075701760979363,5.434410804842679
2592,"PEOPLES BANCORP OF NORTH CAROLINA, INC",US562132396,1.46,15,48476.0,1038481.0,309.0,106078.0,NASDAQ National Market,Bank,5.025625322927667,4.68552677680185,2.4899584794248346,6.016398555112195
2593,KRISPY KREME DOUGHNUTS INC,US562169715,14.329999999999998,2,518714.0,342875.0,5200.0,1330007.0,New York Stock Exchange (NYSE),Industrial company,6.123853926721502,5.714927969683763,3.716003343634799,5.535135820612586
2597,CHANNELADVISOR CORPORATION,US562257867,10.53,3,100585.0,130956.0,601.0,312552.0,New York Stock Exchange (NYSE),Industrial company,5.494922282269968,5.002533220253267,2.7788744720027396,5.117125401250723
2600,"SKULLCANDY, INC.",US562362196,7.9300000000000015,2,266316.0,197690.0,300.0,111360.0,NASDAQ National Market,Industrial company,5.046729222266487,5.42539725920263,2.4771212547196626,5.295984701409477
2601,"CAVCO INDUSTRIES, INC.",US562405642,14.71,1,566659.0,502582.0,3700.0,893263.0,NASDAQ National Market,Industrial company,5.9509793453751,5.7533217908699905,3.568201724066995,5.7012069302560375
2603,"CONFORMIS, INC.",US562463152,3.37,10,66887.0,159369.0,387.0,308004.0,NASDAQ National Market,Industrial company,5.4885563566518965,4.825341717515444,2.5877109650189114,5.202403847560353
2605,"LIFELOCK, INC.",US562508977,12.81,1,587469.0,592809.0,788.0,1226798.0,New York Stock Exchange (NYSE),Industrial company,6.088773059297999,5.76898495437501,2.8965262174895554,5.772914788460925
2606,"HERCULES OFFSHORE, INC.",US562542838,0.0,130,335648.0,1108140.0,1000.0,20389.0,NASDAQ National Market,Industrial company,4.309395925869756,5.5258840637314215,3.0,6.044594631679917
2607,"MARKETO, INC.",US562558241,11.3,3,209869.0,225078.0,949.0,1433650.0,NASDAQ National Market,Industrial company,6.156443139043377,5.3219482931645,2.977266212427293,5.352333047441512
2608,NEVRO CORP.,US562568057,8.11,2,69606.0,291183.0,308.0,1978609.0,New York Stock Exchange (NYSE),Industrial company,6.296359980199517,4.842646677176371,2.4885507165004443,5.46416601617085
2612,SONOCO PRODUCTS CO,US570248420,24.36,1,4964369.0,4013685.0,21000.0,4820175.0,New York Stock Exchange (NYSE),Industrial company,6.683062805905793,6.695864054999906,4.3222192947339195,6.603543285408591
2614,SYNALLOY CORP,US570426694,4.87,5,175460.0,149021.0,411.0,65023.0,NASDAQ National Market,Industrial company,4.813067002892949,5.244178125022544,2.6138418218760693,5.173247473388669
2615,SPAN AMERICA MEDICAL SYSTEMS INC,US570525804,0.44,21,64315.0,32182.0,261.0,47552.0,NASDAQ National Market,Industrial company,4.6771687877444625,4.808312273973992,2.416640507338281,4.507613030501773
2616,SCANA CORP,US570784499,21.61,1,4380000.0,17146000.0,5829.0,9962738.0,New York Stock Exchange (NYSE),Industrial company,6.998378709395594,6.6414741105041,3.765594055319445,7.234162819390716
2617,SOUTH STATE CORP,US570799315,15.38,1,443817.0,8557348.0,2058.0,1756446.0,NASDAQ National Market,Bank,6.244634802427207,5.6472039334633415,3.313445370426414,6.932339193717303
2620,SCANSOURCE INC,US570965380,19.46,1,3218626.0,1476941.0,2000.0,996265.0,NASDAQ National Market,Industrial company,5.99837487329319,6.507670515184304,3.3010299956639813,6.1693631467092285
2621,COMPX INTERNATIONAL INC,US570981653,0.53,7,108994.0,134792.0,512.0,27125.0,NYSE MKT,Industrial company,4.433369746856586,5.037402591164363,2.709269960975831,5.12966411728123
2624,CAROLINA FINANCIAL CORPORATION,US571039673,0.0,136,72309.0,1409540.0,407.0,222290.0,NASDAQ National Market,Bank,5.346919925845621,4.859192355483747,2.60959440922522,6.149077404814067
2625,LINCOLN EDUCATIONAL SERVICES CORP,US571150621,7.53,6,193220.0,207750.0,2890.0,38771.0,NASDAQ National Market,Industrial company,4.588507002680697,5.286052077773516,3.4608978427565478,5.317541032456148
2626,"VARONIS SYSTEMS, INC.",US571222280,2.4,13,127210.0,165144.0,947.0,628840.0,NASDAQ National Market,Industrial company,5.798540159028111,5.104521252618328,2.9763499790032735,5.217862799557999
2627,"DELTA AIR LINES, INC.",US580218548,13.77,1,40704000.0,53134000.0,82949.0,33271060.0,New York Stock Exchange (NYSE),Industrial company,7.522066637502951,7.609637089632301,4.918811154711197,7.725372511421452
2628,GENUINE PARTS CO,US580254510,23.65,1,15280044.0,8144771.0,39600.0,14522418.0,New York Stock Exchange (NYSE),Industrial company,7.162038932936316,7.184124604824075,4.597695185925512,6.910878878106226
2629,HAVERTY FURNITURE COMPANIES INC,US580281900,10.65,5,805156.0,471251.0,3596.0,376200.0,New York Stock Exchange (NYSE),Industrial company,5.57541879121436,5.905880033629278,3.5558196830611912,5.673252284792674
2630,"GRAY TELEVISION, INC.",US580285030,10.3,4,597356.0,2143161.0,3819.0,766910.0,New York Stock Exchange (NYSE),Industrial company,5.884744400719827,5.7762332302183115,3.581949658373318,6.331054797633139
2633,COCA-COLA COMPANY (THE),US580628465,15.45,1,44294000.0,89996000.0,123200.0,193727174.0,New York Stock Exchange (NYSE),Industrial company,8.287190543230812,7.6463449013162945,5.090610707828406,7.954223207033406
2635,"AARON'S, INC.",US580687630,16.47,1,3179756.0,2655171.0,12700.0,1820213.0,New York Stock Exchange (NYSE),Industrial company,6.260122211782886,6.502393795481532,4.103803720955957,6.424092496025753
2636,SOUTHERN CO,US580690070,16.54,1,17489000.0,78318000.0,26703.0,45239604.0,New York Stock Exchange (NYSE),Industrial company,7.655518794720095,7.242764977752096,4.426560055756167,7.893861588396023
2637,OXFORD INDUSTRIES INC,US580831862,17.330000000000002,1,969290.0,582690.0,5500.0,1073193.0,New York Stock Exchange (NYSE),Industrial company,6.030677831283457,5.986453732218147,3.7403626894942437,5.7654375648859535
2640,"MAGELLAN HEALTH, INC.",US581076937,20.59,1,4597400.0,2069060.0,6900.0,1639148.0,NASDAQ National Market,Industrial company,6.214618168141266,6.662512291489122,3.838849090737255,6.315773084813193
2641,AMERICAN SOFTWARE INC,US581098795,13.44,3,102873.0,134266.0,402.0,252112.0,NASDAQ National Market,Industrial company,5.401593517670702,5.012301404989151,2.60422605308447,5.1279660507788
2642,SYNOVUS FINANCIAL CORP,US581134883,18.130000000000006,1,1072435.0,28792653.0,4452.0,4041110.0,New York Stock Exchange (NYSE),Bank,6.606500672205285,6.030370979181436,3.6485551556626707,7.459281683293396
2646,FIDELITY SOUTHERN CORPORATION,US581416811,11.14,2,228725.0,3847923.0,1246.0,415696.0,NASDAQ National Market,Bank,5.618775845563984,5.3593136362668385,3.095518042323151,6.585226372874692
2647,INTERFACE INC,US581451243,22.8,1,1001863.0,756549.0,3346.0,1109758.0,NASDAQ National Market,Industrial company,6.045228284441565,6.000808337886623,3.5245259366263757,5.878837061560072
2648,AMERIS BANCORP,US581456434,14.820000000000002,1,242213.0,5588940.0,1304.0,1115996.0,NASDAQ National Market,Bank,6.047662637987724,5.384197448785362,3.1152775913959014,6.7473294472776
2649,CARMIKE CINEMAS INC,US581469127,11.62,1,804368.0,912658.0,15700.0,728833.0,NASDAQ National Market,Industrial company,5.862628028335747,5.905454784823938,4.195899652409234,5.9603080650059415
2650,COLONY BANKCORP INC,US581492391,0.98,11,37500.0,,375.0,81523.0,NASDAQ National Market,Bank,4.911280153082187,4.574031267727719,2.574031267727719,
2651,TOTAL SYSTEM SERVICES INC,US581493818,17.82,1,2779541.0,3877895.0,10500.0,9896689.0,New York Stock Exchange (NYSE),Industrial company,6.995489922926819,6.443973084542031,4.021189299069938,6.58859604570763
2653,RPC INC,US581550825,3.8,6,1263840.0,1237094.0,3100.0,3181415.0,New York Stock Exchange (NYSE),Industrial company,6.502620324390065,6.1016920964816554,3.4913616938342726,6.092402700542844
2654,AXIALL CORPORATION,US581563799,15.78,1,3361100.0,4539400.0,5830.0,1643977.0,New York Stock Exchange (NYSE),Industrial company,6.215895737265493,6.526481433862552,3.765668554759014,6.656998453317592
2655,"SUNTRUST BANKS, INC.",US581575035,19.98,1,8032000.0,190817000.0,24043.0,21959412.0,New York Stock Exchange (NYSE),Bank,7.341620706972305,6.904823699800944,4.380988656432105,8.280617063645353
2658,"UNITED COMMUNITY BANKS, INC",US581807304,5.41,4,329920.0,9626108.0,1883.0,1422977.0,NASDAQ National Market,Bank,6.153197880510279,5.518408643603422,3.2748503200166645,6.983450729930258
2659,"CTC MEDIA, INC.",US581869211,0.49,12,0.0,378742.0,1085.0,320013.0,NASDAQ National Market,Industrial company,5.5051676211748655,-inf,3.0354297381845483,5.578343468196702
2660,PERMA FIX ENVIRONMENTAL SERVICES INC,US581954497,3.0,4,62383.0,83065.0,262.0,52663.0,NASDAQ National Market,Industrial company,4.721505595490425,4.7950662561556125,2.4183012913197452,4.919418069406337
2662,AGCO CORP,US581960019,17.810000000000006,1,7467300.0,6497700.0,19600.0,4232576.0,New York Stock Exchange (NYSE),Industrial company,6.626604765028886,6.873163599530661,4.292256071356476,6.812759656016006
2664,"BLACK DIAMOND, INC.",US581972600,6.919999999999999,2,155266.0,228593.0,400.0,129558.0,NASDAQ National Market,Industrial company,5.112464235141875,5.19107636474987,2.6020599913279625,5.359062927249467
